clean_prefix,patch_prefix,clean_answer,patch_answer,case,be_conjugations_clean,be_conjugations_clean_tok,be_conjugations_patch,be_conjugations_patch_tok,clean_answer_logits,clean_answer_probs,clean_answer_rank,clean_be_conjugations_rank,clean_be_conjugations_logits_diff,clean_be_conjugations_probs,clean_be_conjugations_probs_diff,patch_answer_logits,patch_answer_probs,patch_answer_rank,patch_be_conjugations_rank,patch_be_conjugations_logits_diff,patch_be_conjugations_probs,patch_be_conjugations_probs_diff
The friends that the architects call,The friend that the architects call, are, is,plural_plural, are,708, is,603,23.538869857788086,0.005449678748846054,17,17,3.4285011291503906,0.005449678748846054,0.0052729155868291855,23.919506072998047,0.00673513812944293,13,13,4.580867767333984,0.00673513812944293,0.006666129920631647
The friend that the ministers influence,The friends that the ministers influence, goes, go,singular_plural, is,603, are,708,22.704193115234375,0.0005201708409003913,98,0,2.0390453338623047,0.19321292638778687,0.16806569695472717,23.584646224975586,0.0010126604465767741,75,0,2.417633056640625,0.2069990485906601,0.188548743724823
The teachers that the parents describe,The teacher that the parents describe, have, has,plural_plural, are,708, is,603,26.466197967529297,0.023670461028814316,5,1,3.648557662963867,0.2305358201265335,0.2245352864265442,26.367170333862305,0.020290948450565338,6,1,2.9446449279785156,0.2274075448513031,0.21544119715690613
The friends that the assistant follows,The friend that the assistant follows, go, goes,plural_singular, are,708, is,603,23.892072677612305,0.001875087502412498,60,0,2.2231521606445312,0.27289626002311707,0.24335052073001862,23.853130340576172,0.0020004822872579098,56,0,4.0702362060546875,0.3176034390926361,0.31218087673187256
The victims that the dancers call,The victim that the dancers call, do, does,plural_plural, are,708, is,603,17.00361442565918,7.864542567403987e-06,691,21,2.936056137084961,0.005857877898961306,0.0055469730868935585,15.316320419311523,1.7120182747021317e-06,2051,18,3.4582653045654297,0.0040533291175961494,0.003925712779164314
The lawyer that the executive protects,The lawyers that the executive protects, is, are,singular_singular, is,603, are,708,28.84685516357422,0.21841628849506378,0,0,4.476448059082031,0.21841628849506378,0.21593207120895386,29.03116798400879,0.2630205452442169,0,0,2.322378158569336,0.2630205452442169,0.237233966588974
The carpenters that the driver protects,The carpenter that the driver protects, have, has,plural_singular, are,708, is,603,26.47210693359375,0.022673489525914192,10,0,2.1593456268310547,0.2408275157213211,0.21303588151931763,26.443803787231445,0.02151426114141941,10,0,3.864452362060547,0.20119939744472504,0.196979358792305
The father that the architect likes,The fathers that the architect likes, is, are,singular_singular, is,603, are,708,26.881298065185547,0.06933683902025223,2,2,4.626836776733398,0.06933683902025223,0.06865832954645157,26.631010055541992,0.0707177221775055,3,3,1.3294315338134766,0.0707177221775055,0.052003853023052216
The lawyer that the architects visit,The lawyers that the architects visit, has, have,singular_plural, is,603, are,708,27.37104034423828,0.039416730403900146,5,0,4.40119743347168,0.27057453989982605,0.26725658774375916,27.221389770507812,0.03685172274708748,4,0,3.8482131958007812,0.33269479870796204,0.3256024718284607
The mothers that the assistants praise,The mother that the assistants praise, are, is,plural_plural, are,708, is,603,29.076536178588867,0.26469695568084717,0,0,3.5346946716308594,0.26469695568084717,0.2569763660430908,28.715412139892578,0.2055894136428833,0,0,2.8649024963378906,0.2055894136428833,0.19387313723564148
The uncle that the dancer protects,The uncles that the dancer protects, goes, go,singular_singular, is,603, are,708,22.297229766845703,0.00033913622610270977,111,0,5.794158935546875,0.21071220934391022,0.21007053554058075,22.84365463256836,0.000541643938049674,99,0,2.400979995727539,0.19450123608112335,0.17687377333641052
The farmer that the ministers inform,The farmers that the ministers inform, does, do,singular_plural, is,603, are,708,21.684444427490234,0.00033905342570506036,78,3,1.6908550262451172,0.05377735570073128,0.04386286437511444,22.656082153320312,0.0011761246714740992,39,3,2.082426071166992,0.09839747846126556,0.08613444864749908
The boys that the chefs like,The boy that the chefs like, do, does,plural_plural, are,708, is,603,23.957130432128906,0.0012651210417971015,53,4,0.5230922698974609,0.0522972047328949,0.02130144089460373,21.33473777770996,0.00012909213546663523,132,4,3.510242462158203,0.04777131974697113,0.046343449503183365
The kids that the guard hates,The kid that the guard hates, go, goes,plural_singular, are,708, is,603,24.32391929626465,0.001917672692798078,50,0,0.5988731384277344,0.20250701904296875,0.09124349802732468,24.107166290283203,0.0015638358891010284,47,0,5.231073379516602,0.17742684483528137,0.17647799849510193
The mother that the guard praises,The mothers that the guard praises, goes, go,singular_singular, is,603, are,708,23.098535537719727,0.0006554214050993323,80,0,4.453969955444336,0.2524503469467163,0.24951377511024475,23.294435501098633,0.0007800234598107636,74,0,2.3436031341552734,0.29930201172828674,0.2705746591091156
The athlete that the guards describe,The athletes that the guards describe, does, do,singular_plural, is,603, are,708,23.574188232421875,0.0015765982680022717,34,1,3.3307533264160156,0.24915441870689392,0.2402431219816208,24.582735061645508,0.003947016783058643,26,0,3.710346221923828,0.28281134366989136,0.2758912146091461
The woman that the ministers forgive,The women that the ministers forgive, does, do,singular_plural, is,603, are,708,24.35858726501465,0.005910543724894524,26,1,1.853750228881836,0.16453970968723297,0.13876479864120483,25.722043991088867,0.011790147982537746,13,0,2.0998268127441406,0.253699392080307,0.22262689471244812
The doctors that the parent protects,The doctor that the parent protects, are, is,plural_singular, are,708, is,603,27.954179763793945,0.12542805075645447,0,0,1.1509571075439453,0.12542805075645447,0.08575090765953064,27.96253776550293,0.13967153429985046,1,1,3.4986133575439453,0.13967153429985046,0.13544796407222748
The carpenter that the architects visit,The carpenters that the architects visit, is, are,singular_plural, is,603, are,708,29.17664337158203,0.25886818766593933,0,0,3.0288028717041016,0.25886818766593933,0.24634581804275513,29.19167137145996,0.2755297124385834,0,0,3.8644676208496094,0.2755297124385834,0.269750714302063
The boys that the chef describes,The boy that the chef describes, have, has,plural_singular, are,708, is,603,26.026630401611328,0.015514183789491653,7,2,2.0797271728515625,0.17909115552902222,0.1567111611366272,25.927404403686523,0.017197629436850548,6,2,4.820564270019531,0.13235802948474884,0.13129092752933502
The man that the parent hates,The men that the parent hates, is, are,singular_singular, is,603, are,708,27.850360870361328,0.13031639158725739,1,1,4.621252059936523,0.13031639158725739,0.12903401255607605,28.164133071899414,0.11407319456338882,1,1,0.16839218139648438,0.11407319456338882,0.01767880469560623
The kids that the parent hates,The kid that the parent hates, go, goes,plural_singular, are,708, is,603,24.68451690673828,0.002860336797311902,41,0,0.8262367248535156,0.14179275929927826,0.07973100244998932,23.773452758789062,0.0012906858464702964,51,0,4.783491134643555,0.1490132361650467,0.14776648581027985
The kids that the assistants hate,The kid that the assistants hate, are, is,plural_plural, are,708, is,603,28.716110229492188,0.19136089086532593,0,0,1.3558616638183594,0.19136089086532593,0.1420423835515976,28.277498245239258,0.11377354711294174,1,1,3.5865631103515625,0.11377354711294174,0.11062277853488922
The father that the parents protect,The fathers that the parents protect, does, do,singular_plural, is,603, are,708,23.866670608520508,0.0017895681085065007,57,0,2.7088871002197266,0.13130836188793182,0.12256179004907608,25.17152976989746,0.006946026347577572,22,0,2.686685562133789,0.16831667721271515,0.15685325860977173
The carpenters that the skaters forgive,The carpenter that the skaters forgive, have, has,plural_plural, are,708, is,603,25.679302215576172,0.010383173823356628,17,0,1.0922813415527344,0.10099469125270844,0.06711598485708237,25.887601852416992,0.01257168035954237,15,0,2.7105579376220703,0.14790509641170502,0.13806945085525513
The guy that the chefs protect,The guys that the chefs protect, does, do,singular_plural, is,603, are,708,24.353181838989258,0.0022236702498048544,49,0,2.8107051849365234,0.21308384835720062,0.20026418566703796,25.027164459228516,0.004826697520911694,29,0,2.409414291381836,0.2542431354522705,0.23139482736587524
The athlete that the parent praises,The athletes that the parent praises, does, do,singular_singular, is,603, are,708,24.230690002441406,0.0022669967729598284,52,1,3.860431671142578,0.11842251569032669,0.11592866480350494,25.07482147216797,0.004456381779164076,31,0,2.3222732543945312,0.18347355723381042,0.16548389196395874
The farmer that the ministers hate,The farmers that the ministers hate, is, are,singular_plural, is,603, are,708,27.987838745117188,0.1753368377685547,0,0,2.773172378540039,0.1753368377685547,0.16438467800617218,28.231801986694336,0.2062351107597351,0,0,2.484294891357422,0.2062351107597351,0.18903833627700806
The poet that the architect influences,The poets that the architect influences, goes, go,singular_singular, is,603, are,708,21.872385025024414,0.0002187306381529197,123,0,2.573108673095703,0.18573087453842163,0.17155997455120087,22.707324981689453,0.0005140515277162194,97,0,2.4049854278564453,0.2601708769798279,0.2366860806941986
The girls that the parent protects,The girl that the parent protects, do, does,plural_singular, are,708, is,603,25.32415199279785,0.0063036708161234856,28,0,0.8593196868896484,0.20189309120178223,0.11640144884586334,24.880508422851562,0.004629296716302633,29,0,3.860868453979492,0.2717639207839966,0.26604336500167847
The victim that the assistants hate,The victims that the assistants hate, goes, go,singular_plural, is,603, are,708,21.517196655273438,0.000259842025116086,102,1,2.9934539794921875,0.14530038833618164,0.13801880180835724,21.475238800048828,0.00028946984093636274,93,1,2.030691146850586,0.20654861629009247,0.1794401854276657
The doctors that the executive visits,The doctor that the executive visits, are, is,plural_singular, are,708, is,603,29.420076370239258,0.3887394964694977,0,0,3.854888916015625,0.3887394964694977,0.38050755858421326,29.544342041015625,0.4119059145450592,0,0,4.36741828918457,0.4119059145450592,0.4066813290119171
The poet that the assistant hates,The poets that the assistant hates, does, do,singular_singular, is,603, are,708,23.326610565185547,0.0012271582381799817,53,0,4.659299850463867,0.26494282484054565,0.2624329924583435,24.515121459960938,0.0034094045404344797,28,0,1.9137535095214844,0.21496963500976562,0.1832561045885086
The victims that the guards influence,The victim that the guards influence, go, goes,plural_plural, are,708, is,603,23.045969009399414,0.0007095574983395636,80,0,2.5380897521972656,0.3178946077823639,0.2927754521369934,22.342594146728516,0.00037035808782093227,115,0,2.2783470153808594,0.2087155133485794,0.1873319000005722
The fathers that the guard hates,The father that the guard hates, go, goes,plural_singular, are,708, is,603,21.513160705566406,0.0002975907118525356,99,1,0.7173538208007812,0.12611573934555054,0.06456597149372101,22.307085037231445,0.00047182064736261964,83,0,5.7536773681640625,0.16442564129829407,0.16390423476696014
The kid that the guards follow,The kids that the guards follow, goes, go,singular_plural, is,603, are,708,22.60899543762207,0.0005649582599289715,96,1,1.842905044555664,0.15661022067070007,0.13180993497371674,24.346696853637695,0.0022599801886826754,52,0,3.134328842163086,0.2885240316390991,0.2759648859500885
The lawyer that the skaters praise,The lawyers that the skaters praise, has, have,singular_plural, is,603, are,708,26.391014099121094,0.015735028311610222,9,0,3.189359664916992,0.21291249990463257,0.20414087176322937,26.89012336730957,0.02536359801888466,10,0,3.260814666748047,0.22272369265556335,0.21418064832687378
The boy that the chefs like,The boys that the chefs like, goes, go,singular_plural, is,603, are,708,21.489795684814453,0.00015074419206939638,122,4,3.510242462158203,0.04777131974697113,0.046343449503183365,23.37977409362793,0.0007102142553776503,72,4,0.5230922698974609,0.0522972047328949,0.02130144089460373
The friends that the skater informs,The friend that the skater informs, are, is,plural_singular, are,708, is,603,26.59028434753418,0.057962920516729355,4,4,1.7265472412109375,0.057962920516729355,0.04765145480632782,27.017026901245117,0.08190798759460449,3,3,4.35658073425293,0.08190798759460449,0.08085775375366211
The athletes that the executives inform,The athlete that the executives inform, do, does,plural_plural, are,708, is,603,22.075885772705078,0.0004669887130148709,75,3,1.8258037567138672,0.07756850868463516,0.06507314741611481,21.77338218688965,0.0003146685194224119,90,4,1.5720024108886719,0.07036229968070984,0.05575304478406906
The farmers that the chefs hate,The farmer that the chefs hate, go, goes,plural_plural, are,708, is,603,22.257251739501953,0.00035482842940837145,109,0,0.9741344451904297,0.1409873217344284,0.08776193112134933,22.806852340698242,0.0005985687603242695,75,0,3.2413158416748047,0.18313129246234894,0.17596858739852905
